,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
2048,0.057,0.045,0.048,0.044,0.042,0.052,0.039,0.046,0.048,0.038,0.114,0.037,0.065,0.047,0.036,0.04,0.046,0.045,0.061,0.05
2049,0.044,0.048,0.05,0.053,0.045,0.047,0.041,0.043,0.045,0.048,0.115,0.041,0.042,0.051,0.036,0.059,0.047,0.054,0.045,0.046
2050,0.051,0.043,0.054,0.052,0.046,0.043,0.051,0.05,0.04,0.046,0.102,0.042,0.044,0.039,0.052,0.044,0.04,0.048,0.051,0.062
2051,0.066,0.048,0.056,0.045,0.043,0.044,0.034,0.044,0.045,0.049,0.099,0.046,0.056,0.038,0.04,0.044,0.039,0.046,0.07,0.048
2052,0.059,0.039,0.051,0.049,0.042,0.034,0.056,0.05,0.056,0.04,0.092,0.036,0.045,0.065,0.04,0.057,0.036,0.051,0.049,0.053
2053,0.05,0.054,0.052,0.055,0.045,0.05,0.043,0.039,0.045,0.033,0.118,0.043,0.044,0.044,0.05,0.052,0.035,0.053,0.044,0.051
2054,0.051,0.052,0.059,0.049,0.037,0.037,0.045,0.04,0.039,0.04,0.133,0.054,0.044,0.035,0.044,0.042,0.051,0.052,0.041,0.055
2055,0.063,0.044,0.053,0.049,0.033,0.042,0.038,0.051,0.043,0.049,0.101,0.052,0.049,0.05,0.05,0.039,0.048,0.04,0.053,0.053
2056,0.066,0.042,0.041,0.051,0.038,0.041,0.042,0.044,0.046,0.045,0.108,0.041,0.048,0.047,0.051,0.043,0.046,0.043,0.061,0.056
2057,0.061,0.062,0.045,0.032,0.039,0.044,0.046,0.048,0.039,0.044,0.118,0.052,0.046,0.044,0.044,0.044,0.048,0.044,0.034,0.066
2058,0.057,0.056,0.057,0.047,0.041,0.046,0.034,0.037,0.045,0.04,0.117,0.034,0.045,0.042,0.04,0.06,0.038,0.059,0.054,0.051
2059,0.045,0.045,0.052,0.051,0.048,0.032,0.043,0.041,0.042,0.029,0.127,0.058,0.036,0.05,0.036,0.057,0.053,0.053,0.044,0.058
2060,0.044,0.045,0.05,0.052,0.048,0.044,0.041,0.046,0.044,0.035,0.099,0.047,0.055,0.038,0.043,0.051,0.044,0.058,0.07,0.046
2061,0.058,0.042,0.047,0.047,0.034,0.037,0.048,0.041,0.035,0.044,0.109,0.042,0.043,0.057,0.045,0.058,0.062,0.053,0.044,0.054
2062,0.051,0.053,0.05,0.042,0.047,0.057,0.041,0.055,0.045,0.048,0.099,0.062,0.036,0.047,0.045,0.046,0.038,0.053,0.044,0.041
2063,0.048,0.04,0.049,0.045,0.047,0.049,0.037,0.06,0.038,0.038,0.116,0.043,0.052,0.039,0.047,0.046,0.052,0.054,0.049,0.051
2064,0.061,0.047,0.06,0.049,0.036,0.042,0.05,0.046,0.047,0.038,0.11,0.041,0.046,0.044,0.046,0.035,0.048,0.05,0.043,0.061
2065,0.052,0.05,0.054,0.041,0.051,0.048,0.044,0.039,0.038,0.054,0.102,0.046,0.043,0.042,0.047,0.046,0.055,0.052,0.045,0.051
2066,0.042,0.045,0.065,0.042,0.051,0.037,0.036,0.04,0.052,0.039,0.112,0.035,0.043,0.043,0.048,0.045,0.063,0.051,0.051,0.06
2067,0.045,0.058,0.048,0.045,0.045,0.047,0.039,0.041,0.052,0.046,0.106,0.043,0.052,0.038,0.05,0.033,0.054,0.051,0.051,0.056
2068,0.046,0.051,0.051,0.048,0.044,0.038,0.041,0.041,0.048,0.048,0.113,0.047,0.046,0.042,0.056,0.04,0.045,0.038,0.058,0.059
2069,0.056,0.05,0.027,0.048,0.049,0.042,0.051,0.047,0.04,0.035,0.11,0.044,0.05,0.043,0.036,0.049,0.059,0.057,0.041,0.066
2070,0.044,0.051,0.051,0.05,0.043,0.048,0.044,0.033,0.05,0.037,0.118,0.044,0.031,0.049,0.04,0.046,0.054,0.054,0.055,0.058
2071,0.048,0.043,0.046,0.055,0.048,0.046,0.059,0.044,0.046,0.044,0.115,0.039,0.039,0.039,0.043,0.054,0.043,0.058,0.037,0.054
2072,0.049,0.049,0.055,0.056,0.048,0.04,0.051,0.04,0.039,0.037,0.112,0.036,0.044,0.033,0.059,0.046,0.051,0.052,0.047,0.056
2073,0.048,0.05,0.06,0.045,0.059,0.032,0.046,0.051,0.042,0.046,0.12,0.034,0.051,0.047,0.038,0.047,0.042,0.046,0.052,0.044
2074,0.047,0.057,0.038,0.047,0.038,0.033,0.031,0.051,0.048,0.044,0.112,0.056,0.042,0.043,0.053,0.049,0.05,0.053,0.065,0.043
2075,0.049,0.058,0.05,0.049,0.04,0.039,0.047,0.036,0.043,0.043,0.116,0.04,0.043,0.042,0.052,0.055,0.053,0.052,0.036,0.057
2076,0.051,0.057,0.047,0.045,0.03,0.039,0.046,0.039,0.052,0.04,0.1,0.041,0.051,0.04,0.048,0.056,0.043,0.058,0.061,0.056
2077,0.052,0.048,0.044,0.051,0.04,0.039,0.042,0.048,0.047,0.037,0.113,0.041,0.05,0.05,0.034,0.046,0.066,0.046,0.057,0.049
2078,0.067,0.046,0.042,0.055,0.053,0.032,0.055,0.044,0.042,0.047,0.091,0.043,0.043,0.042,0.041,0.049,0.068,0.04,0.05,0.05
2079,0.059,0.051,0.056,0.041,0.041,0.039,0.042,0.037,0.037,0.057,0.126,0.039,0.065,0.038,0.043,0.04,0.034,0.05,0.054,0.051
2080,0.056,0.046,0.057,0.051,0.049,0.039,0.034,0.048,0.052,0.04,0.109,0.046,0.048,0.035,0.039,0.046,0.048,0.053,0.043,0.061
2081,0.063,0.042,0.044,0.048,0.042,0.048,0.057,0.039,0.042,0.037,0.093,0.05,0.041,0.059,0.042,0.039,0.048,0.052,0.048,0.066
2082,0.063,0.048,0.031,0.044,0.032,0.053,0.04,0.042,0.041,0.047,0.112,0.049,0.056,0.047,0.042,0.053,0.048,0.046,0.053,0.053
2083,0.064,0.045,0.044,0.046,0.037,0.039,0.045,0.043,0.041,0.059,0.112,0.039,0.05,0.047,0.046,0.049,0.043,0.059,0.047,0.045
2084,0.059,0.051,0.053,0.047,0.046,0.049,0.04,0.046,0.038,0.052,0.105,0.039,0.044,0.04,0.043,0.053,0.044,0.058,0.041,0.052
2085,0.064,0.045,0.052,0.037,0.04,0.046,0.037,0.037,0.04,0.044,0.117,0.048,0.046,0.043,0.055,0.046,0.044,0.059,0.044,0.056
2086,0.057,0.051,0.049,0.042,0.042,0.044,0.05,0.046,0.059,0.043,0.099,0.04,0.047,0.045,0.04,0.049,0.04,0.05,0.05,0.057
2087,0.053,0.043,0.043,0.046,0.043,0.055,0.041,0.038,0.043,0.039,0.126,0.039,0.047,0.033,0.046,0.048,0.058,0.051,0.049,0.059
2088,0.049,0.045,0.055,0.048,0.037,0.044,0.044,0.046,0.055,0.048,0.105,0.048,0.049,0.036,0.039,0.049,0.051,0.06,0.043,0.049
2089,0.044,0.051,0.047,0.053,0.051,0.034,0.046,0.037,0.058,0.037,0.105,0.046,0.057,0.049,0.048,0.042,0.06,0.049,0.05,0.036
2090,0.051,0.043,0.055,0.056,0.036,0.043,0.044,0.04,0.05,0.035,0.098,0.042,0.059,0.053,0.049,0.046,0.045,0.043,0.058,0.054
2091,0.056,0.048,0.048,0.052,0.042,0.044,0.042,0.044,0.051,0.038,0.095,0.041,0.062,0.058,0.033,0.051,0.035,0.052,0.059,0.049
2092,0.056,0.029,0.044,0.055,0.042,0.037,0.045,0.052,0.036,0.051,0.115,0.049,0.048,0.058,0.036,0.054,0.043,0.06,0.04,0.05
2093,0.05,0.073,0.042,0.042,0.043,0.059,0.039,0.041,0.038,0.029,0.088,0.046,0.046,0.056,0.053,0.04,0.039,0.053,0.058,0.065
2094,0.059,0.048,0.05,0.047,0.042,0.038,0.039,0.045,0.053,0.036,0.124,0.047,0.043,0.039,0.052,0.036,0.04,0.068,0.044,0.05
2095,0.053,0.051,0.043,0.052,0.036,0.049,0.046,0.04,0.045,0.047,0.118,0.037,0.041,0.055,0.032,0.036,0.053,0.052,0.058,0.056
2096,0.058,0.048,0.041,0.047,0.039,0.052,0.038,0.053,0.045,0.037,0.114,0.038,0.041,0.045,0.048,0.038,0.05,0.063,0.058,0.047
2097,0.05,0.06,0.059,0.053,0.047,0.035,0.034,0.039,0.048,0.041,0.106,0.041,0.045,0.05,0.04,0.044,0.053,0.05,0.056,0.049
2098,0.055,0.05,0.044,0.038,0.049,0.046,0.047,0.024,0.051,0.043,0.11,0.036,0.047,0.041,0.051,0.054,0.04,0.053,0.066,0.055
2099,0.05,0.048,0.05,0.05,0.044,0.034,0.033,0.043,0.051,0.048,0.122,0.049,0.05,0.044,0.048,0.04,0.061,0.044,0.039,0.052
2100,0.054,0.049,0.054,0.032,0.037,0.055,0.044,0.048,0.048,0.041,0.114,0.038,0.051,0.05,0.044,0.038,0.048,0.042,0.068,0.045
2101,0.046,0.047,0.058,0.05,0.046,0.048,0.048,0.059,0.049,0.042,0.106,0.041,0.041,0.049,0.045,0.041,0.042,0.049,0.045,0.048
2102,0.055,0.058,0.045,0.044,0.038,0.05,0.037,0.046,0.045,0.034,0.098,0.052,0.057,0.045,0.052,0.044,0.054,0.051,0.051,0.044
2103,0.049,0.055,0.052,0.047,0.038,0.031,0.047,0.039,0.052,0.032,0.101,0.042,0.052,0.049,0.046,0.046,0.047,0.061,0.049,0.065
2104,0.05,0.044,0.039,0.048,0.045,0.043,0.051,0.053,0.045,0.05,0.131,0.039,0.04,0.036,0.045,0.037,0.046,0.05,0.053,0.055
2105,0.061,0.047,0.058,0.044,0.044,0.042,0.036,0.035,0.044,0.051,0.095,0.039,0.062,0.054,0.052,0.039,0.041,0.061,0.052,0.043
2106,0.057,0.039,0.037,0.052,0.036,0.061,0.036,0.049,0.051,0.043,0.113,0.051,0.044,0.04,0.042,0.042,0.051,0.055,0.05,0.051
2107,0.055,0.049,0.05,0.051,0.047,0.047,0.042,0.029,0.043,0.04,0.12,0.05,0.048,0.039,0.039,0.038,0.056,0.033,0.071,0.053
2108,0.056,0.055,0.049,0.04,0.05,0.043,0.046,0.044,0.052,0.046,0.116,0.035,0.052,0.039,0.04,0.044,0.043,0.053,0.046,0.051
2109,0.059,0.046,0.054,0.064,0.034,0.044,0.039,0.047,0.055,0.042,0.099,0.045,0.047,0.05,0.036,0.042,0.044,0.049,0.056,0.048
2110,0.049,0.037,0.059,0.056,0.049,0.036,0.049,0.046,0.046,0.031,0.116,0.049,0.051,0.047,0.048,0.048,0.04,0.046,0.037,0.06
2111,0.052,0.049,0.051,0.045,0.048,0.049,0.041,0.036,0.046,0.047,0.096,0.035,0.052,0.051,0.042,0.045,0.06,0.042,0.061,0.052
2112,0.049,0.047,0.048,0.051,0.046,0.053,0.051,0.036,0.038,0.045,0.107,0.051,0.044,0.037,0.044,0.044,0.051,0.043,0.055,0.06
2113,0.052,0.046,0.036,0.045,0.049,0.051,0.045,0.044,0.047,0.044,0.122,0.038,0.047,0.045,0.043,0.051,0.038,0.043,0.051,0.063
2114,0.055,0.047,0.049,0.046,0.041,0.041,0.051,0.039,0.043,0.055,0.121,0.041,0.04,0.046,0.043,0.038,0.06,0.05,0.045,0.049
2115,0.058,0.034,0.05,0.047,0.038,0.048,0.042,0.049,0.036,0.043,0.124,0.046,0.041,0.05,0.036,0.039,0.053,0.053,0.058,0.055
2116,0.066,0.055,0.049,0.041,0.036,0.047,0.041,0.048,0.055,0.023,0.118,0.055,0.049,0.036,0.042,0.042,0.037,0.044,0.056,0.06
2117,0.056,0.047,0.057,0.049,0.032,0.053,0.033,0.047,0.04,0.041,0.108,0.031,0.069,0.047,0.04,0.045,0.046,0.044,0.06,0.055
2118,0.047,0.052,0.042,0.05,0.041,0.051,0.049,0.043,0.049,0.034,0.118,0.037,0.042,0.049,0.05,0.05,0.046,0.054,0.053,0.043
2119,0.064,0.054,0.043,0.047,0.055,0.036,0.051,0.041,0.044,0.041,0.098,0.05,0.046,0.051,0.049,0.04,0.052,0.047,0.04,0.051
2120,0.053,0.05,0.052,0.04,0.047,0.048,0.042,0.037,0.042,0.039,0.111,0.041,0.036,0.054,0.044,0.045,0.037,0.075,0.058,0.049
2121,0.059,0.048,0.05,0.047,0.046,0.045,0.047,0.032,0.045,0.05,0.129,0.04,0.044,0.04,0.047,0.043,0.047,0.042,0.044,0.055
2122,0.064,0.048,0.048,0.046,0.037,0.046,0.048,0.044,0.05,0.035,0.099,0.055,0.045,0.048,0.033,0.049,0.047,0.056,0.049,0.053
2123,0.059,0.049,0.051,0.045,0.038,0.034,0.047,0.043,0.044,0.03,0.133,0.046,0.042,0.049,0.049,0.046,0.056,0.053,0.039,0.047
2124,0.066,0.041,0.058,0.059,0.05,0.036,0.038,0.039,0.049,0.044,0.107,0.041,0.054,0.052,0.043,0.045,0.04,0.044,0.052,0.042
2125,0.055,0.039,0.053,0.04,0.033,0.045,0.046,0.036,0.05,0.028,0.127,0.045,0.042,0.046,0.053,0.046,0.053,0.045,0.058,0.06
2126,0.046,0.041,0.06,0.048,0.035,0.035,0.032,0.048,0.047,0.053,0.111,0.045,0.046,0.059,0.052,0.059,0.032,0.039,0.064,0.048
2127,0.049,0.041,0.058,0.061,0.051,0.045,0.041,0.054,0.04,0.037,0.106,0.041,0.044,0.043,0.044,0.048,0.046,0.044,0.051,0.056
2128,0.054,0.049,0.053,0.04,0.04,0.044,0.044,0.041,0.04,0.036,0.09,0.054,0.051,0.059,0.046,0.052,0.043,0.043,0.063,0.058
2129,0.056,0.043,0.055,0.046,0.049,0.052,0.042,0.049,0.042,0.038,0.094,0.04,0.052,0.046,0.044,0.054,0.048,0.044,0.057,0.049
2130,0.063,0.043,0.056,0.054,0.043,0.041,0.036,0.056,0.041,0.04,0.116,0.035,0.037,0.051,0.04,0.047,0.046,0.047,0.056,0.052
2131,0.064,0.05,0.068,0.055,0.048,0.036,0.049,0.046,0.045,0.041,0.099,0.05,0.048,0.047,0.042,0.042,0.044,0.048,0.044,0.034
2132,0.056,0.046,0.056,0.049,0.042,0.042,0.045,0.049,0.044,0.046,0.133,0.031,0.042,0.052,0.033,0.035,0.049,0.051,0.04,0.059
2133,0.051,0.062,0.034,0.041,0.049,0.036,0.033,0.045,0.043,0.036,0.126,0.037,0.047,0.054,0.062,0.043,0.053,0.045,0.052,0.051
2134,0.05,0.057,0.059,0.041,0.046,0.052,0.042,0.038,0.053,0.043,0.101,0.038,0.052,0.044,0.043,0.037,0.042,0.053,0.052,0.057
2135,0.057,0.055,0.061,0.043,0.043,0.062,0.039,0.036,0.048,0.041,0.107,0.052,0.044,0.033,0.039,0.047,0.048,0.05,0.042,0.053
2136,0.044,0.07,0.043,0.05,0.04,0.042,0.038,0.049,0.052,0.043,0.105,0.039,0.038,0.047,0.048,0.048,0.051,0.059,0.045,0.049
2137,0.054,0.046,0.051,0.053,0.047,0.047,0.035,0.039,0.043,0.048,0.112,0.049,0.056,0.033,0.04,0.056,0.046,0.056,0.037,0.052
2138,0.059,0.05,0.058,0.032,0.036,0.038,0.038,0.036,0.054,0.047,0.13,0.039,0.045,0.046,0.041,0.049,0.051,0.052,0.04,0.059
2139,0.066,0.044,0.053,0.046,0.047,0.048,0.036,0.047,0.043,0.042,0.107,0.042,0.042,0.036,0.042,0.065,0.051,0.058,0.041,0.044
2140,0.06,0.047,0.036,0.042,0.049,0.045,0.035,0.036,0.046,0.037,0.109,0.052,0.049,0.046,0.049,0.05,0.054,0.054,0.05,0.054
2141,0.054,0.049,0.056,0.043,0.05,0.041,0.039,0.038,0.038,0.048,0.135,0.045,0.028,0.041,0.046,0.046,0.041,0.066,0.05,0.046
2142,0.059,0.054,0.057,0.052,0.041,0.03,0.031,0.038,0.05,0.055,0.105,0.042,0.044,0.05,0.05,0.05,0.045,0.058,0.04,0.049
2143,0.06,0.044,0.033,0.047,0.058,0.038,0.052,0.045,0.042,0.039,0.097,0.039,0.049,0.043,0.045,0.052,0.049,0.044,0.055,0.069
2144,0.049,0.054,0.038,0.049,0.053,0.04,0.038,0.042,0.058,0.042,0.105,0.047,0.055,0.046,0.035,0.048,0.044,0.053,0.047,0.057
2145,0.054,0.042,0.051,0.041,0.039,0.051,0.041,0.035,0.048,0.044,0.123,0.045,0.055,0.035,0.048,0.045,0.04,0.044,0.06,0.059
2146,0.055,0.04,0.061,0.044,0.045,0.044,0.037,0.035,0.036,0.048,0.138,0.032,0.033,0.045,0.057,0.051,0.052,0.05,0.049,0.048
2147,0.044,0.047,0.043,0.047,0.048,0.047,0.043,0.046,0.045,0.036,0.132,0.043,0.041,0.035,0.05,0.049,0.05,0.045,0.049,0.06
2148,0.053,0.042,0.05,0.046,0.041,0.043,0.049,0.053,0.031,0.056,0.11,0.031,0.046,0.043,0.045,0.037,0.058,0.054,0.057,0.055
2149,0.052,0.054,0.054,0.053,0.046,0.043,0.031,0.05,0.041,0.034,0.091,0.038,0.04,0.054,0.045,0.058,0.048,0.048,0.059,0.061
2150,0.061,0.041,0.051,0.044,0.04,0.045,0.058,0.05,0.042,0.043,0.121,0.033,0.043,0.051,0.033,0.042,0.052,0.061,0.042,0.047
2151,0.05,0.055,0.065,0.045,0.051,0.045,0.045,0.043,0.054,0.042,0.095,0.038,0.06,0.043,0.042,0.039,0.044,0.036,0.055,0.053
2152,0.05,0.062,0.05,0.058,0.027,0.042,0.032,0.039,0.033,0.053,0.109,0.038,0.051,0.054,0.055,0.044,0.042,0.049,0.046,0.066
2153,0.042,0.053,0.051,0.052,0.052,0.044,0.034,0.042,0.048,0.041,0.131,0.052,0.037,0.039,0.041,0.041,0.053,0.049,0.049,0.049
2154,0.068,0.05,0.05,0.053,0.05,0.044,0.044,0.051,0.045,0.046,0.11,0.035,0.031,0.049,0.034,0.037,0.049,0.047,0.058,0.049
2155,0.049,0.034,0.055,0.065,0.043,0.048,0.048,0.042,0.039,0.041,0.119,0.038,0.038,0.049,0.053,0.034,0.056,0.046,0.057,0.046
2156,0.04,0.049,0.052,0.053,0.044,0.041,0.042,0.043,0.043,0.04,0.115,0.038,0.057,0.057,0.045,0.042,0.048,0.06,0.043,0.048
2157,0.035,0.055,0.048,0.047,0.045,0.042,0.045,0.042,0.052,0.039,0.125,0.043,0.046,0.051,0.046,0.047,0.049,0.052,0.046,0.045
2158,0.061,0.038,0.036,0.058,0.043,0.047,0.039,0.038,0.052,0.038,0.108,0.05,0.05,0.042,0.048,0.039,0.042,0.051,0.057,0.063
2159,0.058,0.058,0.056,0.051,0.056,0.039,0.046,0.043,0.034,0.055,0.102,0.037,0.044,0.041,0.036,0.05,0.036,0.054,0.047,0.057
2160,0.059,0.042,0.074,0.057,0.044,0.044,0.039,0.028,0.044,0.037,0.1,0.048,0.049,0.052,0.038,0.056,0.043,0.046,0.042,0.058
2161,0.041,0.047,0.046,0.054,0.049,0.055,0.044,0.032,0.038,0.047,0.111,0.037,0.046,0.051,0.038,0.054,0.057,0.052,0.05,0.051
2162,0.049,0.053,0.05,0.045,0.038,0.046,0.053,0.038,0.044,0.028,0.085,0.049,0.056,0.052,0.045,0.056,0.059,0.045,0.053,0.056
2163,0.06,0.042,0.065,0.062,0.043,0.038,0.036,0.045,0.049,0.041,0.096,0.046,0.045,0.049,0.036,0.053,0.05,0.032,0.055,0.057
2164,0.063,0.048,0.037,0.047,0.059,0.052,0.03,0.047,0.042,0.038,0.104,0.046,0.039,0.055,0.048,0.047,0.051,0.037,0.049,0.061
2165,0.059,0.057,0.05,0.049,0.054,0.054,0.042,0.044,0.042,0.042,0.092,0.036,0.049,0.039,0.026,0.053,0.045,0.05,0.062,0.055
2166,0.045,0.034,0.045,0.047,0.054,0.044,0.042,0.037,0.051,0.05,0.111,0.037,0.05,0.056,0.046,0.043,0.043,0.069,0.042,0.054
2167,0.059,0.053,0.049,0.047,0.04,0.045,0.044,0.037,0.045,0.04,0.111,0.042,0.05,0.045,0.047,0.042,0.049,0.044,0.052,0.059
2168,0.06,0.053,0.043,0.049,0.055,0.039,0.045,0.042,0.05,0.04,0.097,0.045,0.037,0.043,0.035,0.043,0.05,0.054,0.055,0.065
2169,0.062,0.046,0.046,0.05,0.034,0.048,0.055,0.036,0.041,0.035,0.122,0.057,0.052,0.042,0.037,0.047,0.045,0.049,0.041,0.055
2170,0.051,0.037,0.048,0.046,0.051,0.043,0.035,0.046,0.05,0.042,0.098,0.037,0.047,0.042,0.059,0.054,0.055,0.046,0.056,0.057
2171,0.066,0.062,0.047,0.063,0.047,0.046,0.041,0.044,0.04,0.043,0.109,0.049,0.044,0.039,0.032,0.042,0.045,0.05,0.037,0.054
2172,0.062,0.052,0.049,0.041,0.044,0.04,0.041,0.04,0.048,0.036,0.099,0.04,0.042,0.044,0.042,0.051,0.048,0.059,0.063,0.059
2173,0.057,0.066,0.045,0.037,0.051,0.053,0.041,0.035,0.046,0.04,0.107,0.051,0.045,0.041,0.047,0.041,0.049,0.053,0.047,0.048
2174,0.057,0.047,0.043,0.054,0.044,0.049,0.03,0.037,0.05,0.044,0.122,0.037,0.041,0.042,0.049,0.045,0.047,0.05,0.057,0.055
2175,0.038,0.053,0.063,0.033,0.04,0.042,0.043,0.055,0.059,0.036,0.1,0.044,0.049,0.053,0.049,0.047,0.038,0.048,0.052,0.058
2176,0.052,0.061,0.043,0.049,0.046,0.041,0.038,0.039,0.056,0.044,0.122,0.037,0.051,0.04,0.046,0.03,0.043,0.054,0.05,0.058
2177,0.062,0.04,0.047,0.046,0.047,0.058,0.038,0.05,0.037,0.047,0.098,0.042,0.047,0.041,0.05,0.038,0.043,0.046,0.055,0.068
2178,0.055,0.061,0.052,0.044,0.033,0.044,0.047,0.045,0.037,0.036,0.117,0.036,0.042,0.032,0.056,0.048,0.068,0.055,0.04,0.052
2179,0.05,0.046,0.044,0.062,0.036,0.051,0.04,0.043,0.051,0.046,0.115,0.032,0.049,0.041,0.045,0.043,0.048,0.049,0.059,0.05
2180,0.06,0.062,0.049,0.054,0.048,0.044,0.044,0.045,0.058,0.033,0.103,0.033,0.044,0.059,0.044,0.041,0.045,0.046,0.038,0.05
2181,0.052,0.056,0.048,0.05,0.034,0.039,0.035,0.04,0.04,0.034,0.118,0.043,0.064,0.047,0.042,0.047,0.042,0.051,0.059,0.059
2182,0.053,0.043,0.059,0.049,0.044,0.039,0.033,0.043,0.053,0.04,0.101,0.05,0.054,0.036,0.052,0.055,0.045,0.058,0.047,0.046
2183,0.06,0.054,0.05,0.042,0.035,0.041,0.04,0.042,0.049,0.053,0.096,0.04,0.044,0.044,0.04,0.059,0.055,0.051,0.05,0.055
2184,0.059,0.047,0.038,0.05,0.045,0.044,0.039,0.04,0.048,0.053,0.117,0.041,0.042,0.042,0.049,0.041,0.06,0.054,0.043,0.048
2185,0.056,0.048,0.059,0.06,0.048,0.032,0.033,0.041,0.037,0.047,0.119,0.039,0.06,0.054,0.046,0.041,0.043,0.052,0.043,0.042
2186,0.048,0.048,0.049,0.051,0.065,0.051,0.038,0.033,0.048,0.045,0.106,0.038,0.035,0.045,0.056,0.053,0.046,0.051,0.049,0.045
2187,0.047,0.05,0.053,0.055,0.042,0.041,0.049,0.037,0.04,0.042,0.12,0.045,0.048,0.045,0.046,0.041,0.052,0.04,0.054,0.053
2188,0.049,0.036,0.053,0.056,0.043,0.039,0.049,0.034,0.039,0.041,0.123,0.036,0.056,0.049,0.04,0.055,0.038,0.067,0.051,0.046
2189,0.04,0.048,0.051,0.045,0.046,0.039,0.044,0.043,0.034,0.046,0.104,0.052,0.05,0.04,0.055,0.043,0.053,0.059,0.058,0.05
2190,0.047,0.041,0.045,0.035,0.055,0.053,0.04,0.046,0.05,0.039,0.101,0.041,0.06,0.056,0.049,0.041,0.046,0.049,0.051,0.055
2191,0.046,0.049,0.055,0.044,0.039,0.046,0.05,0.04,0.045,0.036,0.109,0.045,0.039,0.057,0.045,0.054,0.038,0.06,0.049,0.054
2192,0.058,0.069,0.042,0.053,0.038,0.042,0.033,0.052,0.049,0.046,0.103,0.048,0.052,0.038,0.045,0.046,0.04,0.042,0.053,0.051
2193,0.042,0.052,0.049,0.064,0.042,0.037,0.048,0.049,0.043,0.049,0.105,0.034,0.062,0.047,0.035,0.04,0.041,0.044,0.059,0.058
2194,0.047,0.05,0.043,0.033,0.048,0.043,0.041,0.048,0.043,0.049,0.12,0.041,0.058,0.04,0.053,0.044,0.048,0.049,0.054,0.048
2195,0.067,0.051,0.061,0.053,0.036,0.042,0.04,0.046,0.046,0.044,0.104,0.04,0.044,0.056,0.058,0.037,0.049,0.041,0.045,0.04
2196,0.058,0.051,0.059,0.05,0.051,0.045,0.045,0.037,0.038,0.043,0.089,0.05,0.044,0.045,0.034,0.041,0.054,0.044,0.056,0.066
2197,0.044,0.057,0.05,0.054,0.042,0.053,0.036,0.052,0.042,0.046,0.124,0.039,0.041,0.04,0.039,0.055,0.035,0.039,0.056,0.056
2198,0.058,0.043,0.051,0.045,0.036,0.05,0.033,0.044,0.045,0.036,0.127,0.036,0.048,0.047,0.046,0.045,0.06,0.04,0.047,0.063
2199,0.055,0.051,0.037,0.043,0.048,0.049,0.054,0.039,0.042,0.037,0.099,0.031,0.045,0.06,0.054,0.049,0.051,0.044,0.057,0.055
2200,0.061,0.051,0.05,0.05,0.04,0.044,0.06,0.041,0.043,0.045,0.124,0.049,0.035,0.041,0.046,0.031,0.049,0.048,0.043,0.049
2201,0.059,0.065,0.052,0.05,0.034,0.046,0.034,0.043,0.038,0.037,0.109,0.043,0.048,0.048,0.048,0.051,0.051,0.039,0.054,0.051
2202,0.053,0.059,0.049,0.04,0.038,0.041,0.047,0.044,0.046,0.037,0.102,0.055,0.056,0.06,0.044,0.048,0.035,0.05,0.06,0.036
2203,0.052,0.035,0.049,0.054,0.051,0.031,0.044,0.031,0.037,0.055,0.11,0.048,0.049,0.035,0.045,0.059,0.05,0.046,0.056,0.063
2204,0.06,0.034,0.045,0.059,0.048,0.054,0.035,0.037,0.055,0.037,0.106,0.05,0.039,0.044,0.049,0.05,0.034,0.059,0.044,0.061
2205,0.06,0.048,0.042,0.05,0.057,0.041,0.049,0.047,0.036,0.033,0.117,0.033,0.044,0.054,0.054,0.049,0.04,0.054,0.046,0.046
2206,0.049,0.035,0.063,0.033,0.05,0.059,0.044,0.043,0.042,0.035,0.111,0.035,0.055,0.04,0.05,0.045,0.047,0.057,0.055,0.052
2207,0.043,0.044,0.048,0.047,0.043,0.04,0.043,0.044,0.053,0.045,0.114,0.048,0.062,0.049,0.032,0.035,0.046,0.052,0.058,0.054
2208,0.061,0.042,0.051,0.045,0.04,0.038,0.035,0.039,0.053,0.038,0.103,0.045,0.052,0.052,0.059,0.045,0.044,0.045,0.055,0.058
2209,0.06,0.036,0.054,0.053,0.035,0.043,0.04,0.054,0.047,0.052,0.099,0.04,0.046,0.039,0.05,0.047,0.039,0.053,0.068,0.045
2210,0.053,0.054,0.036,0.047,0.044,0.047,0.033,0.044,0.06,0.043,0.101,0.041,0.054,0.04,0.038,0.054,0.046,0.055,0.049,0.061
2211,0.057,0.048,0.071,0.055,0.039,0.045,0.035,0.041,0.046,0.046,0.107,0.048,0.046,0.051,0.049,0.047,0.031,0.038,0.05,0.05
2212,0.052,0.051,0.051,0.056,0.036,0.058,0.043,0.045,0.043,0.034,0.081,0.04,0.041,0.064,0.046,0.047,0.05,0.055,0.06,0.047
2213,0.055,0.054,0.05,0.046,0.046,0.044,0.035,0.052,0.049,0.033,0.115,0.046,0.038,0.048,0.051,0.048,0.049,0.051,0.045,0.045
2214,0.044,0.048,0.056,0.042,0.034,0.04,0.045,0.042,0.055,0.046,0.1,0.042,0.048,0.039,0.032,0.045,0.052,0.068,0.06,0.062
